時間,軸1,軸2,軸3,軸4,軸5,軸6,軸7,軸8,軸9,軸10
101923,3.086NM,3.052NM,2.974NM,3.086NM,3.073NM,3.278NM,3.163NM,3.18NM,0NM,0NM,
101948,3.029NM,3.092NM,2.903NM,3.079NM,3.106NM,3.188NM,3.232NM,3.209NM,0NM,0NM,
102014,3.023NM,3.077NM,2.922NM,3.094NM,3.073NM,3.153NM,3.207NM,3.194NM,0NM,0NM,
102054,0NM,3.052NM,2.984NM,3.106NM,3.071NM,3.222NM,3.236NM,3.161NM,0NM,0NM,
102123,3.13NM,3.13NM,2.946NM,3.079NM,3.085NM,3.247NM,3.159NM,3.169NM,0NM,0NM,
102230,0NM,3.094NM,2.916NM,3.117NM,3.083NM,3.174NM,3.195NM,3.195NM,0NM,0NM,
102252,3.115NM,3.111NM,2.932NM,3.111NM,3.125NM,3.18NM,3.14NM,3.195NM,0NM,0NM,
102341,3.021NM,3.086NM,2.974NM,3.086NM,3.041NM,3.237NM,3.172NM,3.153NM,0NM,0NM,
102407,3.102NM,3.05NM,2.958NM,3.079NM,3.119NM,3.148NM,3.165NM,3.178NM,0NM,0NM,
102432,3.05NM,3.109NM,2.951NM,3.052NM,3.088NM,3.151NM,3.188NM,3.169NM,0NM,0NM,
102500,3.096NM,3.046NM,2.925NM,3.062NM,3.102NM,3.197NM,3.228NM,3.197NM,0NM,0NM,
102548,3.077NM,3.064NM,2.901NM,3.083NM,3.109NM,3.155NM,3.203NM,3.163NM,0NM,0NM,
102612,3.113NM,3.098NM,2.908NM,3.073NM,3.115NM,3.22NM,3.226NM,3.203NM,0NM,0NM,
102644,3.054NM,3.035NM,0NM,3.098NM,3.106NM,3.205NM,3.157NM,3.151NM,0NM,0NM,
102803,3.107NM,3.046NM,2.929NM,3.107NM,3.077NM,3.151NM,3.127NM,3.188NM,0NM,0NM,
102900,3.039NM,3.056NM,2.92NM,3.044NM,3.086NM,3.201NM,3.165NM,3.163NM,0NM,0NM,
102926,3.106NM,3.107NM,2.953NM,3.056NM,3.109NM,3.186NM,3.159NM,3.165NM,0NM,0NM,
102953,3.058NM,3.129NM,2.92NM,3.107NM,3.157NM,3.205NM,3.194NM,3.188NM,0NM,0NM,
103025,3.069NM,3.065NM,2.913NM,3.102NM,3.046NM,3.234NM,3.174NM,3.192NM,0NM,0NM,
103049,3.115NM,3.088NM,2.916NM,3.096NM,3.085NM,3.216NM,3.241NM,3.23NM,0NM,0NM,
104155,3.081NM,3.073NM,2.941NM,3.119NM,3.048NM,3.258NM,3.18NM,3.222NM,0NM,0NM,
104219,3.113NM,3.092NM,2.936NM,3.086NM,3.065NM,3.199NM,3.18NM,3.213NM,0NM,0NM,
104307,3.106NM,3.065NM,2.929NM,3.065NM,3.144NM,3.207NM,3.201NM,3.169NM,0NM,0NM,
104336,3.088NM,3.067NM,2.944NM,3.073NM,3.073NM,3.205NM,3.207NM,3.209NM,0NM,0NM,
104412,3.075NM,3.062NM,2.948NM,3.079NM,3.121NM,3.207NM,3.22NM,3.194NM,0NM,0NM,
104437,3.106NM,3.09NM,2.986NM,3.056NM,3.109NM,3.14NM,3.134NM,3.153NM,0NM,0NM,
104703,3.113NM,3.062NM,2.89NM,3.088NM,3.033NM,3.186NM,3.142NM,3.18NM,0NM,0NM,
104733,3.113NM,3.071NM,2.943NM,3.1NM,3.09NM,3.218NM,3.211NM,3.197NM,0NM,0NM,
104800,3.065NM,3.119NM,2.904NM,3.085NM,3.094NM,3.201NM,3.195NM,3.201NM,0NM,0NM,
104826,3.062NM,3.048NM,2.95NM,3.096NM,3.062NM,3.15NM,3.161NM,3.215NM,0NM,0NM,
104913,3.115NM,3.069NM,2.93NM,3.062NM,3.081NM,3.153NM,3.203NM,3.161NM,0NM,0NM,
104943,3.081NM,3.09NM,2.925NM,3.071NM,3.1NM,3.218NM,3.188NM,3.195NM,0NM,0NM,
105020,3.064NM,3.106NM,2.979NM,3.086NM,3.127NM,3.209NM,3.167NM,3.176NM,0NM,0NM,
105045,3.094NM,3.106NM,2.911NM,3.064NM,3.1NM,3.163NM,3.161NM,3.197NM,0NM,0NM,
105132,3.065NM,3.127NM,2.953NM,3.083NM,3.098NM,3.251NM,3.195NM,3.15NM,0NM,0NM,
105200,3.05NM,3.096NM,2.948NM,3.05NM,3.025NM,3.142NM,3.23NM,3.171NM,0NM,0NM,
105228,3.092NM,3.077NM,2.943NM,3.037NM,3.129NM,3.203NM,3.186NM,3.199NM,0NM,0NM,
105257,3.142NM,3.094NM,2.901NM,3.081NM,3.155NM,3.172NM,3.234NM,3.169NM,0NM,0NM,
105349,3.086NM,3.06NM,2.943NM,3.056NM,3.111NM,3.249NM,3.222NM,3.176NM,0NM,0NM,
105421,3.077NM,3.086NM,2.962NM,3.077NM,3.106NM,3.192NM,3.239NM,3.174NM,0NM,0NM,
105449,3.106NM,3.102NM,2.934NM,3.062NM,3.094NM,3.209NM,3.241NM,3.167NM,0NM,0NM,
105516,3.06NM,3.092NM,2.882NM,3.098NM,3.111NM,3.19NM,3.213NM,3.195NM,0NM,0NM,
105558,3.113NM,3.048NM,2.946NM,3.064NM,3.125NM,3.247NM,3.161NM,3.174NM,0NM,0NM,
105627,3.107NM,3.073NM,2.946NM,3.044NM,3.117NM,0NM,3.182NM,3.188NM,0NM,0NM,
105701,3.067NM,3.104NM,2.897NM,3.056NM,3.083NM,3.222NM,3.224NM,3.15NM,0NM,0NM,
105749,3.098NM,3.077NM,0NM,3.077NM,3.102NM,3.241NM,3.176NM,3.194NM,0NM,0NM,
105843,3.069NM,3.058NM,2.929NM,3.096NM,3.037NM,3.176NM,3.188NM,3.192NM,0NM,0NM,
105933,3.119NM,3.094NM,2.95NM,3.09NM,3.1NM,3.239NM,3.15NM,3.151NM,0NM,0NM,
110000,0.002NM,3.092NM,2.91NM,3.107NM,3.13NM,3.178NM,3.211NM,3.188NM,0NM,0NM,
110030,3.085NM,3.033NM,0NM,3.067NM,3.102NM,3.169NM,3.19NM,3.159NM,0NM,0NM,
110439,3.073NM,3.048NM,2.979NM,3.06NM,3.054NM,3.205NM,3.203NM,3.192NM,0NM,0NM,
110510,3.104NM,3.1NM,2.925NM,3.117NM,3.146NM,3.218NM,3.237NM,3.19NM,0NM,0NM,
110648,3.1NM,3.067NM,2.892NM,3.083NM,3.109NM,3.163NM,3.178NM,3.176NM,0NM,0NM,
110715,3.109NM,3.086NM,2.956NM,3.085NM,3.075NM,3.15NM,3.159NM,3.199NM,0NM,0NM,
110754,3.073NM,3.058NM,2.939NM,3.069NM,3.048NM,3.207NM,3.167NM,3.174NM,0NM,0NM,
110905,3.109NM,3.127NM,2.899NM,3.098NM,3.117NM,3.165NM,3.205NM,3.155NM,0NM,0NM,
110938,3.088NM,3.107NM,2.899NM,3.111NM,3.1NM,3.255NM,3.136NM,3.201NM,0NM,0NM,
111004,3.102NM,3.039NM,2.92NM,3.077NM,3.109NM,3.134NM,3.171NM,3.174NM,0NM,0NM,
111036,3.088NM,3.081NM,2.941NM,3.111NM,3.071NM,3.232NM,3.171NM,3.15NM,0NM,0NM,
111127,3.109NM,3.088NM,2.882NM,3.067NM,3.052NM,3.249NM,3.134NM,3.176NM,0NM,0NM,
111203,3.111NM,3.043NM,2.889NM,3.125NM,3.079NM,3.167NM,3.174NM,3.23NM,0NM,0NM,
111228,3.054NM,3.079NM,0NM,3.081NM,3.096NM,3.157NM,3.157NM,3.215NM,0NM,0NM,
111258,3.1NM,3.067NM,2.953NM,3.077NM,3.073NM,3.239NM,3.144NM,3.195NM,0NM,0NM,
111635,3.09NM,3.05NM,2.932NM,3.109NM,3.054NM,3.22NM,3.161NM,3.176NM,0NM,0NM,
111722,3.065NM,3.037NM,2.906NM,3.056NM,3.073NM,3.144NM,3.211NM,3.209NM,0NM,0NM,
111751,3.119NM,3.077NM,2.903NM,3.083NM,3.085NM,3.146NM,3.148NM,3.216NM,0NM,0NM,
111818,3.085NM,3.113NM,2.948NM,3.065NM,3.127NM,3.146NM,3.188NM,3.178NM,0NM,0NM,
112053,3.056NM,3.088NM,2.908NM,3.073NM,3.109NM,3.199NM,3.203NM,3.186NM,0NM,0NM,
112131,3.058NM,3.067NM,2.941NM,3.052NM,3.088NM,3.146NM,3.197NM,3.171NM,0NM,0NM,
112203,3.136NM,3.081NM,2.979NM,3.052NM,3.109NM,3.207NM,3.144NM,3.171NM,0NM,0NM,
112230,3.123NM,3.073NM,2.937NM,3.065NM,3.083NM,3.171NM,3.163NM,3.224NM,0NM,0NM,
112545,3.136NM,3.1NM,2.903NM,3.058NM,3.064NM,3.195NM,3.188NM,3.216NM,0NM,0NM,
112614,3.086NM,3.069NM,2.976NM,3.077NM,3.056NM,3.215NM,3.205NM,3.194NM,0NM,0NM,
112642,3.155NM,3.085NM,2.932NM,3.107NM,3.159NM,3.215NM,3.201NM,3.157NM,0NM,0NM,
112707,0.002NM,3.071NM,2.939NM,3.069NM,3.148NM,3.194NM,3.194NM,3.184NM,0NM,0NM,
112906,3.127NM,3.077NM,2.965NM,3.094NM,3.067NM,3.201NM,3.161NM,3.218NM,0NM,0NM,
112946,3.096NM,3.065NM,2.913NM,3.071NM,3.092NM,3.144NM,3.205NM,3.209NM,0NM,0NM,
113013,3.113NM,3.069NM,2.974NM,3.054NM,3.109NM,3.172NM,3.146NM,3.182NM,0NM,0NM,
113049,3.046NM,3.123NM,2.958NM,3.025NM,3.06NM,3.174NM,3.224NM,3.192NM,0NM,0NM,
113220,3.113NM,3.092NM,2.939NM,3.081NM,3.023NM,3.197NM,3.207NM,3.172NM,0NM,0NM,
113246,3.106NM,3.071NM,2.969NM,3.098NM,3.085NM,3.165NM,3.19NM,3.15NM,0NM,0NM,
113442,3.088NM,3.083NM,2.915NM,3.109NM,3.1NM,3.216NM,3.195NM,3.237NM,0NM,0NM,
113508,3.13NM,3.083NM,2.897NM,0NM,3.048NM,0NM,3.176NM,3.171NM,0NM,0NM,
113544,3.09NM,3.086NM,2.88NM,3.09NM,3.044NM,3.234NM,3.161NM,3.184NM,0NM,0NM,
113612,3.111NM,3.1NM,2.962NM,3.104NM,3.098NM,3.236NM,3.188NM,3.201NM,0NM,0NM,
113802,3.085NM,3.065NM,2.918NM,3.098NM,3.1NM,3.197NM,3.182NM,3.207NM,0NM,0NM,
113828,3.102NM,3.058NM,2.955NM,3.086NM,3.102NM,3.197NM,3.186NM,0NM,0NM,0NM,
114555,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,0NM,
114700,3.104NM,3.064NM,2.946NM,3.065NM,3.041NM,3.197NM,3.207NM,3.18NM,0NM,0NM,
114729,3.071NM,3.09NM,2.934NM,3.06NM,3.05NM,3.138NM,3.134NM,3.127NM,0NM,0NM,
114758,3.083NM,3.083NM,2.91NM,3.071NM,3.134NM,3.257NM,3.19NM,3.186NM,0NM,0NM,
114822,3.098NM,3.056NM,2.965NM,3.115NM,3.119NM,3.184NM,3.216NM,3.188NM,0NM,0NM,
114854,3.086NM,3.085NM,2.96NM,3.138NM,3.056NM,3.234NM,3.169NM,3.129NM,0NM,0NM,
120101,3.065NM,3.054NM,2.951NM,3.098NM,3.069NM,3.182NM,3.172NM,3.203NM,0NM,0NM,
120113,3.081NM,3.132NM,2.944NM,3.033NM,3.018NM,3.245NM,3.174NM,3.161NM,0NM,0NM,
120209,3.092NM,3.15NM,2.977NM,3.077NM,3.071NM,3.171NM,3.232NM,3.216NM,0NM,0NM,
120242,3.172NM,3.085NM,2.937NM,3.094NM,3.064NM,3.211NM,3.199NM,3.22NM,0NM,0NM,
120333,3.14NM,3.077NM,2.951NM,3.086NM,3.113NM,3.161NM,3.15NM,3.176NM,0NM,0NM,
120401,3.142NM,3.062NM,2.903NM,3.071NM,3.088NM,3.188NM,3.201NM,3.163NM,0NM,0NM,
120440,3.125NM,3.083NM,2.936NM,3.056NM,3.115NM,3.218NM,3.165NM,3.203NM,0NM,0NM,
120512,3.05NM,3.043NM,2.894NM,3.117NM,3.081NM,3.148NM,3.194NM,3.188NM,0NM,0NM,
120537,3.085NM,3.046NM,2.941NM,3.077NM,3.06NM,3.201NM,3.222NM,3.207NM,0NM,0NM,
120624,3.153NM,3.077NM,2.878NM,3.085NM,3.085NM,3.178NM,3.176NM,3.228NM,0NM,0NM,
120655,3.094NM,3.071NM,2.899NM,3.107NM,3.111NM,3.222NM,3.266NM,3.194NM,0NM,0NM,
120726,3.09NM,3.079NM,2.941NM,3.088NM,3.085NM,3.19NM,3.222NM,3.213NM,0NM,0NM,
120751,3.102NM,3.092NM,2.976NM,3.05NM,3.127NM,3.178NM,3.172NM,3.186NM,0NM,0NM,
120924,3.052NM,3.079NM,2.953NM,3.117NM,3.086NM,3.161NM,3.207NM,3.194NM,0NM,0NM,
120957,3.081NM,3.1NM,2.974NM,3.067NM,3.077NM,3.127NM,3.199NM,3.174NM,0NM,0NM,
121027,3.13NM,3.138NM,2.967NM,3.077NM,3.142NM,3.241NM,0NM,3.18NM,0NM,0NM,
121101,3.1NM,3.13NM,2.958NM,3.064NM,0NM,0NM,3.161NM,3.163NM,0NM,0NM,
121207,3.062NM,3.075NM,2.962NM,3.067NM,3.083NM,3.188NM,3.205NM,3.169NM,0NM,0NM,
121443,3.107NM,3.075NM,2.939NM,3.062NM,3.069NM,3.218NM,3.226NM,3.174NM,0NM,0NM,
121511,3.111NM,3.075NM,2.922NM,3.088NM,3.069NM,0NM,3.167NM,3.19NM,0NM,0NM,
121558,3.134NM,3.067NM,2.923NM,3.075NM,3.1NM,3.146NM,3.222NM,3.176NM,0NM,0NM,
121632,3.104NM,3.075NM,2.918NM,3.06NM,3.098NM,3.239NM,3.201NM,3.19NM,0NM,0NM,
121723,0.002NM,3.085NM,2.927NM,3.083NM,3.054NM,3.163NM,3.182NM,3.142NM,0NM,0NM,
121754,3.127NM,3.083NM,2.97NM,3.044NM,3.073NM,3.215NM,3.155NM,3.218NM,0NM,0NM,
121821,3.069NM,3.054NM,2.941NM,3.092NM,3.096NM,3.228NM,3.192NM,3.176NM,0NM,0NM,
121847,3.136NM,3.086NM,2.936NM,3.02NM,3.021NM,3.142NM,3.199NM,3.161NM,0NM,0NM,
121927,3.121NM,3.117NM,2.955NM,3.104NM,3.039NM,3.234NM,3.241NM,3.167NM,0NM,0NM,
122003,3.115NM,3.058NM,2.897NM,3.102NM,3.044NM,3.192NM,3.15NM,3.199NM,0NM,0NM,
122034,3.071NM,3.096NM,2.889NM,3.065NM,3.086NM,3.18NM,3.207NM,3.195NM,0NM,0NM,
122104,3.056NM,3.014NM,2.899NM,3.048NM,3.029NM,3.148NM,3.207NM,3.155NM,0NM,0NM,
122306,3.111NM,3.104NM,2.91NM,3.096NM,3.1NM,3.165NM,3.165NM,3.222NM,0NM,0NM,
130219,3.058NM,3.092NM,2.972NM,3.058NM,3.098NM,3.132NM,3.199NM,3.178NM,0NM,0NM,
130300,3.09NM,3.073NM,2.913NM,3.073NM,3.035NM,3.201NM,3.186NM,3.171NM,0NM,0NM,
130602,3.109NM,3.025NM,2.955NM,3.044NM,3.075NM,3.188NM,3.201NM,3.194NM,0NM,0NM,
130628,3.077NM,3.056NM,2.955NM,3.069NM,3.085NM,3.209NM,3.157NM,3.194NM,0NM,0NM,
130656,3.056NM,3.033NM,2.916NM,3.085NM,3.081NM,3.249NM,3.22NM,3.188NM,0NM,0NM,
130945,3.094NM,3.069NM,2.948NM,3.083NM,3.096NM,3.19NM,3.153NM,3.169NM,0NM,0NM,
131018,3.115NM,3.073NM,2.92NM,3.06NM,3.064NM,3.197NM,3.172NM,3.228NM,0NM,0NM,
131052,3.037NM,3.062NM,2.871NM,3.044NM,3.132NM,3.138NM,3.148NM,3.151NM,0NM,0NM,
131115,3.111NM,3.052NM,2.91NM,3.052NM,3.05NM,3.163NM,3.171NM,3.174NM,0NM,0NM,
131312,3.079NM,3.077NM,2.913NM,3.075NM,3.123NM,3.188NM,3.195NM,3.176NM,0NM,0NM,
131341,3.113NM,3.1NM,2.963NM,3.064NM,3.033NM,3.215NM,3.211NM,3.163NM,0NM,0NM,
131413,3.062NM,3.044NM,2.896NM,3.062NM,3.06NM,3.207NM,3.197NM,3.146NM,0NM,0NM,
131441,3.085NM,3.138NM,2.956NM,3.102NM,3.113NM,3.215NM,3.228NM,3.151NM,0NM,0NM,
131643,3.115NM,3.106NM,2.906NM,3.043NM,3.083NM,3.253NM,3.144NM,3.19NM,0NM,0NM,
131712,3.064NM,3.085NM,2.936NM,3.058NM,3.062NM,3.167NM,3.236NM,3.176NM,0NM,0NM,
131741,3.121NM,3.054NM,2.943NM,3.071NM,3.161NM,3.174NM,3.174NM,3.203NM,0NM,0NM,
131809,3.085NM,3.054NM,2.93NM,3.046NM,3.104NM,3.178NM,3.148NM,3.188NM,0NM,0NM,
131858,3.067NM,3.067NM,2.972NM,3.075NM,3.127NM,3.207NM,3.176NM,3.184NM,0NM,0NM,
131930,3.107NM,3.065NM,2.969NM,3.14NM,3.098NM,3.15NM,3.148NM,3.167NM,0NM,0NM,
131959,3.086NM,3.113NM,2.894NM,3.073NM,3.1NM,3.247NM,3.18NM,3.167NM,0NM,0NM,
